gdc_file_id	aliquot_id	case_id	disease_type	experimental_strategy	gender	investigation	platform	primary_site	reference_genome	sample_id	sample_type
1e45f714-878e-4748-bb37-4ccb7e6a3ec1	CCLE-LS513-RNA-08	CCLE-LS513	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	LS513	Cell Line
f331fd36-e0aa-481c-9644-b7e20dbc4d90	CCLE-ACC-MESO-1-RNA-08	CCLE-ACC-MESO-1	Mesothelioma	RNA-Seq	Not available	CCLE-MESO	Illumina	pleura	HG19_Broad_variant	ACC-MESO-1	Cell Line
6d38ddd0-b2f2-489d-865b-b27f2ca1497d	CCLE-TUHR14TKB-RNA-08	CCLE-TUHR14TKB	Kidney renal clear cell carcinoma	RNA-Seq	Not available	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	TUHR14TKB	Cell Line
1c30190d-7956-4db9-903b-a683f9a83377	CCLE-SK-MEL-24-RNA-08	CCLE-SK-MEL-24	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	SK-MEL-24	Cell Line
bb717516-9c25-4c9b-8cbe-47cd7dfc8b5f	CCLE-OE19-RNA-08	CCLE-OE19	Esophageal carcinoma	RNA-Seq	Male	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	OE19	Cell Line
80567efe-354e-4495-88c6-a70ec5f8a491	CCLE-NCI-H650-RNA-08	CCLE-NCI-H650	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H650	Cell Line
1c497784-5bc0-4843-bd2e-df3f9590e779	CCLE-NCI-H1755-RNA-08	CCLE-NCI-H1755	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1755	Cell Line
c53d0ac1-5279-4db0-8443-3c45a9aa8187	CCLE-EKVX-RNA-08	CCLE-EKVX	Lung squamous cell carcinoma	RNA-Seq	Not available	CCLE-LUSC	Illumina	Not available	HG19_Broad_variant	EKVX	Cell Line
17a35dee-92e3-475b-b64c-de40ac93cbb6	CCLE-RCH-ACV-RNA-08	CCLE-RCH-ACV	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	RCH-ACV	Cell Line
2c86a804-39e7-4f54-a973-89b9c502df29	CCLE-A-498-RNA-08	CCLE-A-498	Kidney renal clear cell carcinoma	RNA-Seq	Female	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	A-498	Cell Line
c31494e0-a985-44eb-8762-335eeaf5fd59	CCLE-SNU-349-RNA-08	CCLE-SNU-349	Kidney renal clear cell carcinoma	RNA-Seq	Male	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	SNU-349	Cell Line
3e7984b2-baae-4ed7-97c5-64b5d762ff64	CCLE-HCC-44-RNA-08	CCLE-HCC-44	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-44	Cell Line
cd3f7e33-1813-44a5-b43f-0f358e7f2bd0	CCLE-Panc05.04-RNA-08	CCLE-Panc05.04	Pancreatic adenocarcinoma	RNA-Seq	Female	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	Panc05.04	Cell Line
581fd312-0bef-4696-81d8-3af8df759b9c	CCLE-HCC827-RNA-08	CCLE-HCC827	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC827	Cell Line
28b5b5b9-5e07-4880-9ab0-87c599b5d8b0	CCLE-G-292cloneA141B1-RNA-08	CCLE-G-292cloneA141B1	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	bone	HG19_Broad_variant	G-292cloneA141B1	Cell Line
5a022d51-5375-412f-b7a4-85db5102678c	CCLE-MG-63-RNA-08	CCLE-MG-63	Sarcoma	RNA-Seq	Male	CCLE-SARC	Illumina	bone	HG19_Broad_variant	MG-63	Cell Line
20d37f79-4291-409f-b841-54ae581edce2	CCLE-SNU-478-RNA-08	CCLE-SNU-478	Liver hepatocellular carcinoma	RNA-Seq	Not available	CCLE-LIHC	Illumina	biliary_tract	HG19_Broad_variant	SNU-478	Cell Line
ee432bf6-ba7a-40d8-9e00-6d424d1497c7	CCLE-CCK-81-RNA-08	CCLE-CCK-81	Colon adenocarcinoma	RNA-Seq	Not available	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	CCK-81	Cell Line
23c8eac1-b5fa-4376-9430-5ffb56c7655a	CCLE-GA-10-RNA-08	CCLE-GA-10	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	GA-10	Cell Line
ee1607aa-980d-4246-9f25-fd2a089d7b49	CCLE-NCC-StC-K140-RNA-08	CCLE-NCC-StC-K140	Stomach adenocarcinoma	RNA-Seq	Not available	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	NCC-StC-K140	Cell Line
5a16bd29-ec46-46da-a9f3-c49f0e2979d4	CCLE-NH-6-RNA-08	CCLE-NH-6	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	NH-6	Cell Line
6eb0df4f-4e7f-4f71-a5a7-316fe9781e64	CCLE-SR-786-RNA-08	CCLE-SR-786	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	SR-786	Cell Line
febd180f-ec0d-4564-8f2f-457b4c1dee31	CCLE-U266B1-RNA-08	CCLE-U266B1	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Male	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	U266B1	Cell Line
2f2bce5e-e5ea-46e2-8b13-84333d1ca836	CCLE-L-1236-RNA-08	CCLE-L-1236	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	L-1236	Cell Line
e1c0bd84-6eb3-4734-8375-e5dad62c0497	CCLE-HCC4006-RNA-08	CCLE-HCC4006	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC4006	Cell Line
71ee227e-1d1f-4839-9c80-b3b60c9e632d	CCLE-MIAPaCa-2-RNA-08	CCLE-MIAPaCa-2	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	MIAPaCa-2	Cell Line
5919108a-f072-4bef-8897-da1a650a3447	CCLE-JHOC-5-RNA-08	CCLE-JHOC-5	Ovarian serous cystadenocarcinoma	RNA-Seq	Not available	CCLE-OV	Illumina	ovary	HG19_Broad_variant	JHOC-5	Cell Line
154d01c3-700a-4e36-8004-2c1280b6b8cd	CCLE-NCI-H2030-RNA-08	CCLE-NCI-H2030	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2030	Cell Line
f9540ad2-e72a-4f14-9299-b2c3492d89c7	CCLE-DU4475-RNA-08	CCLE-DU4475	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	DU4475	Cell Line
47c87b36-ecd6-439e-9b19-88a3790e2f83	CCLE-NCI-H1975-RNA-08	CCLE-NCI-H1975	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1975	Cell Line
c78ec18c-7026-4651-90ca-885eb4d6f847	CCLE-HepG2-RNA-08	CCLE-HepG2	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	HepG2	Cell Line
768c15ea-4690-4376-a305-4fb3374ef8dd	CCLE-NCI-H2073-RNA-08	CCLE-NCI-H2073	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2073	Cell Line
1a06404b-fd9d-491b-9a58-758810a3a8b5	CCLE-NCI-H441-RNA-08	CCLE-NCI-H441	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H441	Cell Line
7eac7576-e6a3-43cc-9992-7c7290faa88b	CCLE-GAMG-RNA-08	CCLE-GAMG	Brain Lower Grade Glioma	RNA-Seq	Female	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	GAMG	Cell Line
c42eed0c-4d54-4e26-9986-64fce0cb6e1c	CCLE-UACC-62-RNA-08	CCLE-UACC-62	Skin Cutaneous Melanoma	RNA-Seq	Not available	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	UACC-62	Cell Line
96203aa3-08d4-4cce-921c-9103841d7b58	CCLE-LP-1-RNA-08	CCLE-LP-1	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Female	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	LP-1	Cell Line
889af0e8-fe16-4b93-a6ca-9a2c666ef9eb	CCLE-SNU-840-RNA-08	CCLE-SNU-840	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	SNU-840	Cell Line
7f2837fe-0417-411f-aabe-a69ba97abc83	CCLE-NCI-H1092-RNA-08	CCLE-NCI-H1092	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1092	Cell Line
009d7f14-c6fd-42c5-9b9f-00dff58644a8	CCLE-KG-1-C-RNA-08	CCLE-KG-1-C	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	KG-1-C	Cell Line
1dc5aa91-51d0-4108-930b-2776135ed6aa	CCLE-J82-RNA-08	CCLE-J82	Bladder Urothelial Carcinoma	RNA-Seq	Male	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	J82	Cell Line
29a8a8d1-2406-4d4d-8004-0c6048e9365c	CCLE-NCI-H929-RNA-08	CCLE-NCI-H929	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Female	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	NCI-H929	Cell Line
441d3423-aa5e-4754-bd63-bdd4240d7e40	CCLE-Hs611.T-RNA-08	CCLE-Hs611.T	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Female	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Hs611.T	Cell Line
a9d229c8-b80e-4596-b3f6-873a3b10f94a	CCLE-SNU-1041-RNA-08	CCLE-SNU-1041	Head and Neck squamous cell carcinoma	RNA-Seq	Not available	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	SNU-1041	Cell Line
3889f351-7ca6-4981-a56a-e09956eecb47	CCLE-EN-RNA-08	CCLE-EN	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	EN	Cell Line
98cb439c-4650-4bbe-bb5c-da5801db34c3	CCLE-KYSE-520-RNA-08	CCLE-KYSE-520	Esophageal carcinoma	RNA-Seq	Female	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	KYSE-520	Cell Line
01165e99-ced0-41fd-b5f9-661c0a0a6e63	CCLE-SHP-77-RNA-08	CCLE-SHP-77	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	SHP-77	Cell Line
d2a6ec30-b79c-4074-bb3d-163668a322c8	CCLE-NCI-H660-RNA-08	CCLE-NCI-H660	Prostate adenocarcinoma	RNA-Seq	Male	CCLE-PRAD	Illumina	prostate	HG19_Broad_variant	NCI-H660	Cell Line
2ae82028-6995-4294-b301-5603acce804f	CCLE-LC-1F-RNA-08	CCLE-LC-1F	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	LC-1F	Cell Line
19445cb9-a33d-466a-ae80-14c3d4485878	CCLE-Panc02.13-RNA-08	CCLE-Panc02.13	Pancreatic adenocarcinoma	RNA-Seq	Female	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	Panc02.13	Cell Line
06613b74-3d94-4051-b244-b19ea5412af8	CCLE-Hs834.T-RNA-08	CCLE-Hs834.T	Skin Cutaneous Melanoma	RNA-Seq	Female	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	Hs834.T	Cell Line
3c82480e-2818-478e-8b87-784a7d5663c7	CCLE-NCI-H2286-RNA-08	CCLE-NCI-H2286	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2286	Cell Line
dd1a3cb8-bf27-4227-9029-4d5cb98f5948	CCLE-ECC10-RNA-08	CCLE-ECC10	Stomach adenocarcinoma	RNA-Seq	Not available	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	ECC10	Cell Line
5023f733-c3a9-4df9-a8da-1b8fcf1c7efa	CCLE-Hs737.T-RNA-08	CCLE-Hs737.T	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	bone	HG19_Broad_variant	Hs737.T	Cell Line
f62a7d4b-1d78-4471-b366-71ab9b296720	CCLE-NCI-H460-RNA-08	CCLE-NCI-H460	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H460	Cell Line
184ead88-f3e5-4887-bd64-8f95393219be	CCLE-HCC1954-RNA-08	CCLE-HCC1954	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC1954	Cell Line
cd90dd34-063c-4d62-9e34-3d442de3d164	CCLE-YAPC-RNA-08	CCLE-YAPC	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	YAPC	Cell Line
76cf255f-d573-411e-b717-84c641812821	CCLE-NCI-H522-RNA-08	CCLE-NCI-H522	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H522	Cell Line
5e3fe93a-a633-47ed-a918-05ec8f40782c	CCLE-SNU-1272-RNA-08	CCLE-SNU-1272	Kidney renal clear cell carcinoma	RNA-Seq	Female	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	SNU-1272	Cell Line
86ede875-12c9-48f4-9856-920dd702e762	CCLE-TO175.T-RNA-08	CCLE-TO175.T	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	TO175.T	Cell Line
d988f708-b68e-4803-aaa0-32dd3a3bbbb1	CCLE-Saos-2-RNA-08	CCLE-Saos-2	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	bone	HG19_Broad_variant	Saos-2	Cell Line
2163fe06-e53d-4e56-8077-3177ecab190c	CCLE-NCI-H2452-RNA-08	CCLE-NCI-H2452	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	pleura	HG19_Broad_variant	NCI-H2452	Cell Line
050793a9-f186-4bad-b857-d459a3c4362d	CCLE-KATOIII-RNA-08	CCLE-KATOIII	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	KATOIII	Cell Line
419c5c98-e58a-4163-bd98-7c35c01b5639	CCLE-22Rv1-RNA-08	CCLE-22Rv1	Prostate adenocarcinoma	RNA-Seq	Male	CCLE-PRAD	Illumina	prostate	HG19_Broad_variant	22Rv1	Cell Line
2f866a67-fc3b-4713-8754-81409cfe601c	CCLE-COLO741-RNA-08	CCLE-COLO741	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	skin	HG19_Broad_variant	COLO741	Cell Line
537fbd27-1b53-4b52-960f-1460f3bc2121	CCLE-SNU-738-RNA-08	CCLE-SNU-738	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	SNU-738	Cell Line
a8da2c28-47c8-4e24-88ea-635105472b6c	CCLE-OV-90-RNA-08	CCLE-OV-90	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	OV-90	Cell Line
6daaeb4d-d66f-4efa-b1fe-ada91f1236ba	CCLE-BT-20-RNA-08	CCLE-BT-20	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	BT-20	Cell Line
926f369b-fa20-4bc7-8213-273a839f6028	CCLE-EB1-RNA-08	CCLE-EB1	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Female	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	EB1	Cell Line
129cc436-1923-46c2-9ef7-5876941747d6	CCLE-huH-1-RNA-08	CCLE-huH-1	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	huH-1	Cell Line
16cc5bdd-336f-41ba-9e89-afd1e431e0ad	CCLE-8505C-RNA-08	CCLE-8505C	Thyroid carcinoma	RNA-Seq	Female	CCLE-THCA	Illumina	thyroid	HG19_Broad_variant	8505C	Cell Line
750d0ae8-1b04-444d-ba83-275c8afd7b73	CCLE-Ki-JK-RNA-08	CCLE-Ki-JK	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Ki-JK	Cell Line
d0b8db61-1633-47a2-b057-b8f6110ee9bd	CCLE-Hs606.T-RNA-08	CCLE-Hs606.T	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	Hs606.T	Cell Line
c6d2b3f0-06b9-4f69-a57b-52dba3f53d5f	CCLE-MOLT-3-RNA-08	CCLE-MOLT-3	Chronic Lymphocytic Leukemia	RNA-Seq	Not available	CCLE-LCLL	Illumina	Not available	HG19_Broad_variant	MOLT-3	Cell Line
9ddb7053-e792-4ee7-807b-d8b17f12b434	CCLE-JHOM-2B-RNA-08	CCLE-JHOM-2B	Ovarian serous cystadenocarcinoma	RNA-Seq	Not available	CCLE-OV	Illumina	ovary	HG19_Broad_variant	JHOM-2B	Cell Line
d1e3a281-e33e-4748-8509-0c543d94fa0a	CCLE-YD-38-RNA-08	CCLE-YD-38	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	YD-38	Cell Line
17d511f8-a794-4f78-8915-58348eb1a493	CCLE-BHT-101-RNA-08	CCLE-BHT-101	Thyroid carcinoma	RNA-Seq	Female	CCLE-THCA	Illumina	thyroid	HG19_Broad_variant	BHT-101	Cell Line
a1ce555c-48f6-4e31-98f9-ab59d0e1ff38	CCLE-Hs888.T-RNA-08	CCLE-Hs888.T	Sarcoma	RNA-Seq	Male	CCLE-SARC	Illumina	bone	HG19_Broad_variant	Hs888.T	Cell Line
a69a5595-d2a0-4df7-99cb-8b0fb0bbc341	CCLE-KYSE-150-RNA-08	CCLE-KYSE-150	Esophageal carcinoma	RNA-Seq	Female	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	KYSE-150	Cell Line
e50942f8-b3d1-41a9-b115-45537437b642	CCLE-KCL-22-RNA-08	CCLE-KCL-22	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KCL-22	Cell Line
d96f8e90-187f-4241-885c-5aaa74a81f21	CCLE-HT115-RNA-08	CCLE-HT115	Colon adenocarcinoma	RNA-Seq	Not available	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	HT115	Cell Line
c7893460-0d49-439d-b62d-88f685529ea5	CCLE-SF268-RNA-08	CCLE-SF268	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	Not available	HG19_Broad_variant	SF268	Cell Line
ee9f83e8-663f-45f3-8be9-13966554eda1	CCLE-HCC1395-RNA-08	CCLE-HCC1395	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC1395	Cell Line
c20f5dcb-e866-4fa8-80d2-25faf6a97bd6	CCLE-OAW42-RNA-08	CCLE-OAW42	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	OAW42	Cell Line
23bfe06e-f450-4791-9c6b-fa5cc88aeedf	CCLE-SNG-M-RNA-08	CCLE-SNG-M	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	SNG-M	Cell Line
e48ea2ee-1dda-4061-a199-6e22fd2df382	CCLE-NCI-H661-RNA-08	CCLE-NCI-H661	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H661	Cell Line
03764c5c-1e94-4b99-a4b5-e6b271f315dd	CCLE-ONCO-DG-1-RNA-08	CCLE-ONCO-DG-1	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	ONCO-DG-1	Cell Line
9168f8e9-0558-4348-ad7d-289a586d14d7	CCLE-SNU-213-RNA-08	CCLE-SNU-213	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	SNU-213	Cell Line
dfd1aee0-bba1-4845-b56a-4bba63f065bc	CCLE-HuNS1-RNA-08	CCLE-HuNS1	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Male	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	HuNS1	Cell Line
d7edac30-fe8a-41b4-ad43-d01495a5ca03	CCLE-NCI-H716-RNA-08	CCLE-NCI-H716	Colon adenocarcinoma	RNA-Seq	Not available	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	NCI-H716	Cell Line
75f27863-61a6-4c34-8313-ab75742dd572	CCLE-NCI-H1781-RNA-08	CCLE-NCI-H1781	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1781	Cell Line
dc564d9f-3732-48ee-86ab-e21facb622b7	CCLE-H4-RNA-08	CCLE-H4	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	H4	Cell Line
d03f9ca9-4b06-4633-b09b-e975841e6873	CCLE-Hs840.T-RNA-08	CCLE-Hs840.T	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	Hs840.T	Cell Line
be684665-bc0e-4d67-a777-c23b1996cae1	CCLE-Toledo-RNA-08	CCLE-Toledo	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Female	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Toledo	Cell Line
7a25f112-e80d-4b3e-83e1-f6a2b8c1d827	CCLE-PSN1-RNA-08	CCLE-PSN1	Pancreatic adenocarcinoma	RNA-Seq	Not available	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	PSN1	Cell Line
a15c8112-6774-409c-905b-b4360460a0f0	CCLE-OAW28-RNA-08	CCLE-OAW28	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	OAW28	Cell Line
6e87f4a2-24fc-40ba-bdfb-e20a794382b7	CCLE-NCI-H226-RNA-08	CCLE-NCI-H226	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H226	Cell Line
b7dba9bb-f269-481d-b6f4-d120996cf0f9	CCLE-ALL-SIL-RNA-08	CCLE-ALL-SIL	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	ALL-SIL	Cell Line
75d6f369-9e3d-442e-8473-6465ca10bc6d	CCLE-HSC-2-RNA-08	CCLE-HSC-2	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	HSC-2	Cell Line
693bc78c-a146-4631-b233-047e25891356	CCLE-JHH-4-RNA-08	CCLE-JHH-4	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	JHH-4	Cell Line
4f35e840-53e9-4f94-9165-b2eb4f6e9197	CCLE-RCC10RGB-RNA-08	CCLE-RCC10RGB	Kidney renal clear cell carcinoma	RNA-Seq	Not available	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	RCC10RGB	Cell Line
d24f4598-a2fa-487f-88a9-e32badb4eb02	CCLE-RT-112-RNA-08	CCLE-RT-112	Bladder Urothelial Carcinoma	RNA-Seq	Female	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	RT-112	Cell Line
ba7346b2-4643-4bb9-8899-aa79daf4e404	CCLE-HOS-RNA-08	CCLE-HOS	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	bone	HG19_Broad_variant	HOS	Cell Line
f457d0ec-8689-4413-8483-81dbf85c35f5	CCLE-Raji-RNA-08	CCLE-Raji	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Raji	Cell Line
4234722f-3787-4733-be2e-65ed44ece4d4	CCLE-KNS-62-RNA-08	CCLE-KNS-62	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	KNS-62	Cell Line
9dfb8a70-b4ad-4380-87f4-791065d47e02	CCLE-LU65-RNA-08	CCLE-LU65	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	LU65	Cell Line
d5f6fd70-24ea-4c69-af30-1b5c85290b54	CCLE-KS-1-RNA-08	CCLE-KS-1	Brain Lower Grade Glioma	RNA-Seq	Female	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	KS-1	Cell Line
ae7c2dc6-e707-400e-a760-1ef619bf4012	CCLE-KMRC-2-RNA-08	CCLE-KMRC-2	Kidney renal clear cell carcinoma	RNA-Seq	Male	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	KMRC-2	Cell Line
4e941bcc-cd53-400f-95d6-23e5cb749ee1	CCLE-OC314-RNA-08	CCLE-OC314	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	OC314	Cell Line
61998e50-56b5-4928-92a0-1b4570bf8769	CCLE-MDAPCa2b-RNA-08	CCLE-MDAPCa2b	Prostate adenocarcinoma	RNA-Seq	Male	CCLE-PRAD	Illumina	prostate	HG19_Broad_variant	MDAPCa2b	Cell Line
